id,language,title,abstract,description,first_claim,context,publication_number,country_code,publication_date,source
EP-4626634-A1_de,de,Verfahren und lasersystem zum trennen eines werkstücks,"Die vorliegende Erfindung betrifft ein Verfahren zum Trennen eines Werkstücks (104), bei dem ein gepulster Bearbeitungslaserstrahl (119) bereitgestellt wird, welcher mehrere Fokuselemente (120) ausbildet, wobei das Werkstück (104) ein für den Bearbeitungslaserstrahl (119) transparentes Material (102) aufweist, die Fokuselemente (120) in das Material (102) des Werkstücks (104) eingebracht werden und relativ zu dem Material (102) parallel zu einer vorgegebenen Vorschublinie (150) bewegt werden, wobei durch Relativbewegung der in das Material (102) eingebrachten Fokuselemente (120) entlang einer Bearbeitungsfläche (152) angeordnete Materialmodifikationen (138) im Material (102) ausgebildet werden und wobei die Bearbeitungsfläche (152) bezüglich eines Teilbereichs (162) des Werkstücks (104) in eine Vorzugsrichtung (160) übersteht, und das Material (102) mit einem Heizlaserstrahl (142) beaufschlagt wird, wobei das Material (102) des Werkstücks (104) für den Heizlaserstrahl (142) opak ist, wobei der Heizlaserstrahl (142) entlang einer Heizlaserstrahl-Vorschublinie (158) relativ zu dem Material (102) bewegt wird, wodurch das Material (102) entlang der Bearbeitungsfläche (152) getrennt wird, wobei die Heizlaserstrahl-Vorschublinie (158) parallel zur Vorschublinie (150) verläuft und zur Vorschublinie (150) mit einem zur Vorzugsrichtung (160) antiparallelen Ortsversatz (Δd) beabstandet ist und wobei der Ortsversatz (Δd) mindestens 10% und höchstens 50% eines Durchmessers (d1) des Heizlaserstrahls beträgt.",,,"Title: Verfahren und lasersystem zum trennen eines werkstücks

Abstract: Die vorliegende Erfindung betrifft ein Verfahren zum Trennen eines Werkstücks (104), bei dem ein gepulster Bearbeitungslaserstrahl (119) bereitgestellt wird, welcher mehrere Fokuselemente (120) ausbildet, wobei das Werkstück (104) ein für den Bearbeitungslaserstrahl (119) transparentes Material (102) aufweist, die Fokuselemente (120) in das Material (102) des Werkstücks (104) eingebracht werden und relativ zu dem Material (102) parallel zu einer vorgegebenen Vorschublinie (150) bewegt werden, wobei durch Relativbewegung der in das Material (102) eingebrachten Fokuselemente (120) entlang einer Bearbeitungsfläche (152) angeordnete Materialmodifikationen (138) im Material (102) ausgebildet werden und wobei die Bearbeitungsfläche (152) bezüglich eines Teilbereichs (162) des Werkstücks (104) in eine Vorzugsrichtung (160) übersteht, und das Material (102) mit einem Heizlaserstrahl (142) beaufschlagt wird, wobei das Material (102) des Werkstücks (104) für den Heizlaserstrahl (142) opak ist, wobei der Heizlaserstrahl (142) entlang einer Heizlaserstrahl-Vorschublinie (158) relativ zu dem Material (102) bewegt wird, wodurch das Material (102) entlang der Bearbeitungsfläche (152) getrennt wird, wobei die Heizlaserstrahl-Vorschublinie (158) parallel zur Vorschublinie (150) verläuft und zur Vorschublinie (150) mit einem zur Vorzugsrichtung (160) antiparallelen Ortsversatz (Δd) beabstandet ist und wobei der Ortsversatz (Δd) mindestens 10% und höchstens 50% eines Durchmessers (d1) des Heizlaserstrahls beträgt.",EP-4626634-A1,EP,20251008,google_patents
EP-4626634-A1_fr,fr,Procédé et système laser pour séparer une pièce à usiner,"La présente invention concerne un procédé de séparation d'une pièce à usiner (104), dans lequel un faisceau laser d'usinage pulsé (119) forme une pluralité d'éléments de focalisation (120), la pièce à usiner (104) comprenant un matériau (102) transparent au faisceau laser d'usinage (119), les éléments de focalisation (120) étant introduits dans le matériau (102) de la pièce à usiner (104) et étant déplacés parallèlement à une ligne d'avance prédéfinie (150) par rapport au matériau (102), des modifications de matériau (138) agencées par un mouvement relatif des éléments de focalisation (120), qui sont introduites dans le matériau (102), le long d'une surface d'usinage (152) étant formées dans le matériau (102), et la surface d'usinage (152) faisant saillie par rapport à une région partielle (162) de la pièce à usiner (104) dans une direction préférée (160), et le matériau (102) étant soumis à un faisceau laser de chauffage (142), le matériau (102) de la pièce à usiner (104) étant opaque au faisceau laser de chauffage (142), le faisceau laser de chauffage (142) étant déplacé par rapport au matériau (102) le long d'une ligne d'avance de faisceau laser de chauffage (158), ce qui permet de séparer le matériau (102) le long de la surface d'usinage (152), la ligne d'avance de faisceau laser de chauffage (158) s'étendant parallèlement à la ligne d'avance (150) et étant disposée à distance de la ligne d'avance (150) avec un décalage de position (Δd) qui est anti-parallèle à la direction préférée (160), et le décalage de position (Δd) étant d'au moins 10 % et d'au plus 50 % d'un diamètre (d1) du faisceau laser de chauffage.",,,"Title: Procédé et système laser pour séparer une pièce à usiner

Abstract: La présente invention concerne un procédé de séparation d'une pièce à usiner (104), dans lequel un faisceau laser d'usinage pulsé (119) forme une pluralité d'éléments de focalisation (120), la pièce à usiner (104) comprenant un matériau (102) transparent au faisceau laser d'usinage (119), les éléments de focalisation (120) étant introduits dans le matériau (102) de la pièce à usiner (104) et étant déplacés parallèlement à une ligne d'avance prédéfinie (150) par rapport au matériau (102), des modifications de matériau (138) agencées par un mouvement relatif des éléments de focalisation (120), qui sont introduites dans le matériau (102), le long d'une surface d'usinage (152) étant formées dans le matériau (102), et la surface d'usinage (152) faisant saillie par rapport à une région partielle (162) de la pièce à usiner (104) dans une direction préférée (160), et le matériau (102) étant soumis à un faisceau laser de chauffage (142), le matériau (102) de la pièce à usiner (104) étant opaque au faisceau laser de chauffage (142), le faisceau laser de chauffage (142) étant déplacé par rapport au matériau (102) le long d'une ligne d'avance de faisceau laser de chauffage (158), ce qui permet de séparer le matériau (102) le long de la surface d'usinage (152), la ligne d'avance de faisceau laser de chauffage (158) s'étendant parallèlement à la ligne d'avance (150) et étant disposée à distance de la ligne d'avance (150) avec un décalage de position (Δd) qui est anti-parallèle à la direction préférée (160), et le décalage de position (Δd) étant d'au moins 10 % et d'au plus 50 % d'un diamètre (d1) du faisceau laser de chauffage.",EP-4626634-A1,EP,20251008,google_patents
EP-4626656-A1_de,de,"Funktionselement, beta-behältersystem, transfersystem und barrieresystem","Die vorliegende Erfindung betrifft ein Funktionselement (64) für ein Beta-Behältersystem (37), wobei das Funktionselement (64, 164) eine Funktionselementöffnung (68) aufweist, wobei die Funktionselementöffnung (68) kleiner als eine Beta-Portöffnung (48) eines Beta-Port (44) eines Beta-Behälters (38) des Beta-Behältersystem (37) ist, wobei das Funktionselement (64) an dem Beta-Behälters (38) in einer definierten Anordnung (100) anordenbar ist, wobei das Funktionselement (64) in der definierten Anordnung zumindest teilweise in der Beta-Portöffnung (48) angeordnet ist, und wobei ein Beutel (39) des Beta-Behälters (38) in der definierten Anordnung zwischen dem Beta-Port (44) und dem Funktionselement (64) angeordnet ist. Des Weiteren betrifft die vorliegende Erfindung ein Beta-Behältersystem (37) für ein Transfersystem (24). Des Weiteren betrifft die vorliegende Erfindung ein Transfersystem (24). Des Weiteren betrifft die vorliegende Erfindung ein Barrieresystem, insbesondere ein Isolatorsystem.",,,"Title: Funktionselement, beta-behältersystem, transfersystem und barrieresystem

Abstract: Die vorliegende Erfindung betrifft ein Funktionselement (64) für ein Beta-Behältersystem (37), wobei das Funktionselement (64, 164) eine Funktionselementöffnung (68) aufweist, wobei die Funktionselementöffnung (68) kleiner als eine Beta-Portöffnung (48) eines Beta-Port (44) eines Beta-Behälters (38) des Beta-Behältersystem (37) ist, wobei das Funktionselement (64) an dem Beta-Behälters (38) in einer definierten Anordnung (100) anordenbar ist, wobei das Funktionselement (64) in der definierten Anordnung zumindest teilweise in der Beta-Portöffnung (48) angeordnet ist, und wobei ein Beutel (39) des Beta-Behälters (38) in der definierten Anordnung zwischen dem Beta-Port (44) und dem Funktionselement (64) angeordnet ist. Des Weiteren betrifft die vorliegende Erfindung ein Beta-Behältersystem (37) für ein Transfersystem (24). Des Weiteren betrifft die vorliegende Erfindung ein Transfersystem (24). Des Weiteren betrifft die vorliegende Erfindung ein Barrieresystem, insbesondere ein Isolatorsystem.",EP-4626656-A1,EP,20251008,google_patents
EP-4626656-A1_fr,fr,"Élément fonctionnel, système de récipient bêta, système de transfert et système barrière","La présente invention concerne un élément fonctionnel (64) pour un système de récipient bêta (37), l'élément fonctionnel (64, 164) présentant une ouverture d'élément fonctionnel (68), l'ouverture d'élément fonctionnel (68) étant plus petite qu'une ouverture de port bêta (48) d'un port bêta (44) d'un récipient bêta (38) du système de récipient bêta (37), l'élément fonctionnel (64) pouvant être disposé sur le récipient bêta (38) selon un agencement défini (100), l'élément fonctionnel (64) étant disposé selon l'agencement défini au moins en partie dans l'ouverture de port bêta (48), et un sachet (39) du récipient bêta (38) étant disposé selon l'agencement défini entre le port bêta (44) et l'élément fonctionnel (64). En outre, la présente invention concerne un système de récipient bêta (37) pour un système de transfert (24). Par ailleurs, la présente invention concerne un système de transfert (24). De plus, la présente invention concerne un système barrière, en particulier un système isolateur.",,,"Title: Élément fonctionnel, système de récipient bêta, système de transfert et système barrière

Abstract: La présente invention concerne un élément fonctionnel (64) pour un système de récipient bêta (37), l'élément fonctionnel (64, 164) présentant une ouverture d'élément fonctionnel (68), l'ouverture d'élément fonctionnel (68) étant plus petite qu'une ouverture de port bêta (48) d'un port bêta (44) d'un récipient bêta (38) du système de récipient bêta (37), l'élément fonctionnel (64) pouvant être disposé sur le récipient bêta (38) selon un agencement défini (100), l'élément fonctionnel (64) étant disposé selon l'agencement défini au moins en partie dans l'ouverture de port bêta (48), et un sachet (39) du récipient bêta (38) étant disposé selon l'agencement défini entre le port bêta (44) et l'élément fonctionnel (64). En outre, la présente invention concerne un système de récipient bêta (37) pour un système de transfert (24). Par ailleurs, la présente invention concerne un système de transfert (24). De plus, la présente invention concerne un système barrière, en particulier un système isolateur.",EP-4626656-A1,EP,20251008,google_patents
EP-4626657-A1_de,de,"Funktionselement, beta-behältersystem, transfersystem und barrieresystem","Die vorliegende Erfindung betrifft ein Funktionselement (64) für ein Beta-Behältersystem (37) zum Transfer von Objekten, wobei das Funktionselement (64) eine Transferfläche (68) zum Transfer der Objekte durch eine Beta-Portöffnung (48) eines Beta-Ports (44) eines Beta-Behälters (38) des Beta-Behältersystems (37) aufweist, wobei das Funktionselement (64) an dem Beta-Behälter (38) in einer definierten Anordnung (100) anordenbar ist, wobei die Transferfläche (68) in der definierten Anordnung (100) zumindest teilweise in der Beta-Portöffnung (48) angeordnet ist, und wobei ein erster Beutelabschnitt (50) eines Beutels (39) des Beta-Behälters (38) in der definierten Anordnung (100) zwischen dem Beta-Port (44) und dem Funktionselement (64) angeordnet ist. Des Weiteren betrifft die vorliegende Erfindung ein Beta-Behältersystem (37), Transfersysteme (24) und ein Barrieresystem.",,,"Title: Funktionselement, beta-behältersystem, transfersystem und barrieresystem

Abstract: Die vorliegende Erfindung betrifft ein Funktionselement (64) für ein Beta-Behältersystem (37) zum Transfer von Objekten, wobei das Funktionselement (64) eine Transferfläche (68) zum Transfer der Objekte durch eine Beta-Portöffnung (48) eines Beta-Ports (44) eines Beta-Behälters (38) des Beta-Behältersystems (37) aufweist, wobei das Funktionselement (64) an dem Beta-Behälter (38) in einer definierten Anordnung (100) anordenbar ist, wobei die Transferfläche (68) in der definierten Anordnung (100) zumindest teilweise in der Beta-Portöffnung (48) angeordnet ist, und wobei ein erster Beutelabschnitt (50) eines Beutels (39) des Beta-Behälters (38) in der definierten Anordnung (100) zwischen dem Beta-Port (44) und dem Funktionselement (64) angeordnet ist. Des Weiteren betrifft die vorliegende Erfindung ein Beta-Behältersystem (37), Transfersysteme (24) und ein Barrieresystem.",EP-4626657-A1,EP,20251008,google_patents
EP-4626657-A1_fr,fr,"Élément fonctionnel, système de récipient bêta, système de transfert et système barrière","La présente invention concerne un élément fonctionnel (64) pour un système de récipient bêta (37) destiné au transfert d'objets, l'élément fonctionnel (64) présentant une surface de transfert (68) pour assurer le transfert des objets à travers une ouverture de port bêta (48) d'un port bêta (44) d'un récipient bêta (38) du système de récipient bêta (37), l'élément fonctionnel (64) pouvant être disposé sur le récipient bêta (38) selon un agencement défini (100), la surface de transfert (68) étant disposée selon l'agencement défini (100) au moins en partie dans l'ouverture de port bêta (48), et une première partie de sachet (50) d'un sachet (39) du récipient bêta (38) étant disposée selon l'agencement défini (100) entre le port bêta (44) et l'élément fonctionnel (64). En outre, la présente invention concerne un système de récipient bêta (37), des systèmes de transfert (24) et un système barrière.",,,"Title: Élément fonctionnel, système de récipient bêta, système de transfert et système barrière

Abstract: La présente invention concerne un élément fonctionnel (64) pour un système de récipient bêta (37) destiné au transfert d'objets, l'élément fonctionnel (64) présentant une surface de transfert (68) pour assurer le transfert des objets à travers une ouverture de port bêta (48) d'un port bêta (44) d'un récipient bêta (38) du système de récipient bêta (37), l'élément fonctionnel (64) pouvant être disposé sur le récipient bêta (38) selon un agencement défini (100), la surface de transfert (68) étant disposée selon l'agencement défini (100) au moins en partie dans l'ouverture de port bêta (48), et une première partie de sachet (50) d'un sachet (39) du récipient bêta (38) étant disposée selon l'agencement défini (100) entre le port bêta (44) et l'élément fonctionnel (64). En outre, la présente invention concerne un système de récipient bêta (37), des systèmes de transfert (24) et un système barrière.",EP-4626657-A1,EP,20251008,google_patents
EP-4626847-A1_de,de,"Düngemittel zur nährstoffeinbringung und bodenverbesserung aus kohle, insbesondere aus pflanzenkohle, und beladenen mikroalgen","Die Erfindung betrifft ein Düngemittel zur Nährstoffeinbringung und Bodenverbesserung umfasssend - Kohle, ausgewählt aus aktivierter Kohle, Biokohle oder Pflanzenkohle, und - eine Mikroalgenmischung, die mindestens Mikroalgen aus mindestens einem Mikroalgenstamm und Cyanobakterien aus mindestens einem Cyanobakterienstamm enthält, und -optional Hefen und/oder Pilze enthält. Zum anderen umfasst die Erfindung Verfahren zur Herstellung des Düngemittels, sowie Verfahren zur Reinigung eines Umweltmediums oder zum Entsorgen von Mikroalgen.",,,"Title: Düngemittel zur nährstoffeinbringung und bodenverbesserung aus kohle, insbesondere aus pflanzenkohle, und beladenen mikroalgen

Abstract: Die Erfindung betrifft ein Düngemittel zur Nährstoffeinbringung und Bodenverbesserung umfasssend - Kohle, ausgewählt aus aktivierter Kohle, Biokohle oder Pflanzenkohle, und - eine Mikroalgenmischung, die mindestens Mikroalgen aus mindestens einem Mikroalgenstamm und Cyanobakterien aus mindestens einem Cyanobakterienstamm enthält, und -optional Hefen und/oder Pilze enthält. Zum anderen umfasst die Erfindung Verfahren zur Herstellung des Düngemittels, sowie Verfahren zur Reinigung eines Umweltmediums oder zum Entsorgen von Mikroalgen.",EP-4626847-A1,EP,20251008,google_patents
EP-4626847-A1_fr,fr,"Engrais à base de charbon, en particulier de charbon végétal, et de microalgues chargées, pour assurer l'apport en substances nutritives et l'amélioration de sols","L'invention concerne un engrais destiné à assurer l'apport en substances nutritives et l'amélioration de sols, ledit engrais comprenant du charbon sélectionné parmi le charbon actif, le biocharbon ou le charbon végétal, et un mélange de microalgues, qui contient au moins des microalgues issues d'au moins une souche de microalgues et des cyanobactéries issues d'au moins une souche de cyanobactéries, et éventuellement des levures et/ou des champignons. D'autre part, l'invention concerne des procédés de fabrication dudit engrais ainsi que des procédés de nettoyage d'un milieu environnant ou d'élimination de microalgues.",,,"Title: Engrais à base de charbon, en particulier de charbon végétal, et de microalgues chargées, pour assurer l'apport en substances nutritives et l'amélioration de sols

Abstract: L'invention concerne un engrais destiné à assurer l'apport en substances nutritives et l'amélioration de sols, ledit engrais comprenant du charbon sélectionné parmi le charbon actif, le biocharbon ou le charbon végétal, et un mélange de microalgues, qui contient au moins des microalgues issues d'au moins une souche de microalgues et des cyanobactéries issues d'au moins une souche de cyanobactéries, et éventuellement des levures et/ou des champignons. D'autre part, l'invention concerne des procédés de fabrication dudit engrais ainsi que des procédés de nettoyage d'un milieu environnant ou d'élimination de microalgues.",EP-4626847-A1,EP,20251008,google_patents
EP-4626907-A1_de,de,Verbesserte waschleistung durch den einsatz einer protease fusioniert mit speziellem adhäsionsvermittlerpeptid,"Die Erfindung liegt auf dem Gebiet der Enzymtechnologie. Die Erfindung betrifft Proteasen, welche kovalent mit einer heterologen Peptidsequenz verbunden sind, wodurch den Proteasen eine bessere Reinigungsleistung verliehen wird. Die Erfindung betrifft ferner die Verwendungen dieser Proteasekonjugate und Verfahren, in denen sie eingesetzt werden, sowie diese enthaltende Mittel, insbesondere Wasch- und Reinigungsmittel.",,,"Title: Verbesserte waschleistung durch den einsatz einer protease fusioniert mit speziellem adhäsionsvermittlerpeptid

Abstract: Die Erfindung liegt auf dem Gebiet der Enzymtechnologie. Die Erfindung betrifft Proteasen, welche kovalent mit einer heterologen Peptidsequenz verbunden sind, wodurch den Proteasen eine bessere Reinigungsleistung verliehen wird. Die Erfindung betrifft ferner die Verwendungen dieser Proteasekonjugate und Verfahren, in denen sie eingesetzt werden, sowie diese enthaltende Mittel, insbesondere Wasch- und Reinigungsmittel.",EP-4626907-A1,EP,20251008,google_patents
EP-4626907-A1_fr,fr,Performances de lavage améliorées à travers l'utilisation d'une protéase fusionnée avec un peptide promoteur d'adhérence spécial,"L'invention concerne le domaine de la technologie enzymatique. L'invention concerne des protéases qui sont liées de manière covalente à une séquence peptidique hétérologue, ce qui permet d'obtenir de meilleures performances de nettoyage. L'invention concerne également les utilisations de ces conjugués de protéases et des procédés dans lesquels ils sont déployés, ainsi que des agents, en particulier des agents de lavage et de nettoyage, les contenant.",,,"Title: Performances de lavage améliorées à travers l'utilisation d'une protéase fusionnée avec un peptide promoteur d'adhérence spécial

Abstract: L'invention concerne le domaine de la technologie enzymatique. L'invention concerne des protéases qui sont liées de manière covalente à une séquence peptidique hétérologue, ce qui permet d'obtenir de meilleures performances de nettoyage. L'invention concerne également les utilisations de ces conjugués de protéases et des procédés dans lesquels ils sont déployés, ainsi que des agents, en particulier des agents de lavage et de nettoyage, les contenant.",EP-4626907-A1,EP,20251008,google_patents
EP-4626945-A1_de,de,(cyclo)aliphatische polycarbonatpolyol-zusammensetzung,"Die vorliegende Erfindung betrifft eine (Cyclo)aliphatische Polycarbonatpolyol-Zusammensetzung, erhältlich oder hergestellt durch Umsetzung von mindestens einem (cyclo)aliphatischen Polyol und mindestens einem Alkylcarbonat in Anwesenheit mindestens eines basischen Katalysators und anschließende Neutralisation des Katalysators mit mindestens einer starken Säure, die einen auf das korrespondierende Säure-Basen-Paar bezogenen pKs-Wert von 1 oder geringer hat, und mindestens einer mittelstarken Säure, die einen auf das korrespondierende Säure-Basen-Paar bezogenen pKs-Wert im Bereich von > 1 bis 7 hat.",,,"Title: (cyclo)aliphatische polycarbonatpolyol-zusammensetzung

Abstract: Die vorliegende Erfindung betrifft eine (Cyclo)aliphatische Polycarbonatpolyol-Zusammensetzung, erhältlich oder hergestellt durch Umsetzung von mindestens einem (cyclo)aliphatischen Polyol und mindestens einem Alkylcarbonat in Anwesenheit mindestens eines basischen Katalysators und anschließende Neutralisation des Katalysators mit mindestens einer starken Säure, die einen auf das korrespondierende Säure-Basen-Paar bezogenen pKs-Wert von 1 oder geringer hat, und mindestens einer mittelstarken Säure, die einen auf das korrespondierende Säure-Basen-Paar bezogenen pKs-Wert im Bereich von > 1 bis 7 hat.",EP-4626945-A1,EP,20251008,google_patents
EP-4626945-A1_fr,fr,Composition de polycarbonate-polyol (cyclo)aliphatique,"La présente invention concerne une composition de polycarbonate-polyol (cyclo)aliphatique pouvant être obtenue ou produite par réaction d'au moins un polyol (cyclo)aliphatique et d'au moins un carbonate d'alkyle en présence d'au moins un catalyseur basique et par neutralisation subséquente du catalyseur avec au moins un acide fort présentant un pKa basé sur la paire acide-base correspondante de 1 ou moins, et d'au moins un acide modérément fort présentant un pKa basé sur la paire acide-base correspondante de >1 à 7.",,,"Title: Composition de polycarbonate-polyol (cyclo)aliphatique

Abstract: La présente invention concerne une composition de polycarbonate-polyol (cyclo)aliphatique pouvant être obtenue ou produite par réaction d'au moins un polyol (cyclo)aliphatique et d'au moins un carbonate d'alkyle en présence d'au moins un catalyseur basique et par neutralisation subséquente du catalyseur avec au moins un acide fort présentant un pKa basé sur la paire acide-base correspondante de 1 ou moins, et d'au moins un acide modérément fort présentant un pKa basé sur la paire acide-base correspondante de >1 à 7.",EP-4626945-A1,EP,20251008,google_patents
EP-4626961-A1_de,de,Verfahren zur herstellung von farbstabilen superabsorberpartikeln,"Die vorliegende Erfindung betrifft ein Verfahren zur Herstellung von farbstabilen Superabsorberpartikeln, wobei eine wässrige Monomerlösung oder -suspension zu einem Polymergel polymerisiert wird, das erhaltene Polymergel optional zerkleinert wird, das Polymergel anschließend getrocknet wird, das getrocknete Polymergel optional gemahlen und klassiert wird, dadurch gekennzeichnet, dass vor der Trocknung ein Pyrazol zugesetzt wird und die wässrige Monomerlösung oder -suspension einen vom Pyrazol verschiedenen Polymerisationsinhibitor enthält.",,,"Title: Verfahren zur herstellung von farbstabilen superabsorberpartikeln

Abstract: Die vorliegende Erfindung betrifft ein Verfahren zur Herstellung von farbstabilen Superabsorberpartikeln, wobei eine wässrige Monomerlösung oder -suspension zu einem Polymergel polymerisiert wird, das erhaltene Polymergel optional zerkleinert wird, das Polymergel anschließend getrocknet wird, das getrocknete Polymergel optional gemahlen und klassiert wird, dadurch gekennzeichnet, dass vor der Trocknung ein Pyrazol zugesetzt wird und die wässrige Monomerlösung oder -suspension einen vom Pyrazol verschiedenen Polymerisationsinhibitor enthält.",EP-4626961-A1,EP,20251008,google_patents
EP-4626961-A1_fr,fr,Procédé de production de particules super-absorbantes à couleur stable,"La présente invention concerne un procédé de production de particules super-absorbantes à couleur stable, dans lequel : une solution ou une suspension aqueuse de monomère est polymérisée pour former un gel polymère ; le gel polymère obtenu est éventuellement broyé ; le gel polymère est ensuite séché ; le gel polymère séché est éventuellement broyé et classé ; caractérisé en ce que, avant séchage, un pyrazole est ajouté et la solution ou suspension aqueuse de monomère contient un inhibiteur de polymérisation différent du pyrazole.",,,"Title: Procédé de production de particules super-absorbantes à couleur stable

Abstract: La présente invention concerne un procédé de production de particules super-absorbantes à couleur stable, dans lequel : une solution ou une suspension aqueuse de monomère est polymérisée pour former un gel polymère ; le gel polymère obtenu est éventuellement broyé ; le gel polymère est ensuite séché ; le gel polymère séché est éventuellement broyé et classé ; caractérisé en ce que, avant séchage, un pyrazole est ajouté et la solution ou suspension aqueuse de monomère contient un inhibiteur de polymérisation différent du pyrazole.",EP-4626961-A1,EP,20251008,google_patents
EP-4626962-A1_de,de,Verfahren zur herstellung von farbstabilen superabsorberpartikeln,"Die vorliegende Erfindung betrifft ein Verfahren zur Herstellung von farbstabilen Superabsorberpartikeln, wobei eine wässrige Monomerlösung oder -suspension zu einem Polymergel polymerisiert wird, das erhaltene Polymergel optional zerkleinert wird, das Polymergel anschließend getrocknet wird, das getrocknete Polymergel optional gemahlen und klassiert wird, das getrocknete Polymergel anschließend thermisch oberflächennachvernetzt und gekühlt wird, dadurch gekennzeichnet, dass nach der Polymerisation mit einem Pyrazol beschichtet wird.",,,"Title: Verfahren zur herstellung von farbstabilen superabsorberpartikeln

Abstract: Die vorliegende Erfindung betrifft ein Verfahren zur Herstellung von farbstabilen Superabsorberpartikeln, wobei eine wässrige Monomerlösung oder -suspension zu einem Polymergel polymerisiert wird, das erhaltene Polymergel optional zerkleinert wird, das Polymergel anschließend getrocknet wird, das getrocknete Polymergel optional gemahlen und klassiert wird, das getrocknete Polymergel anschließend thermisch oberflächennachvernetzt und gekühlt wird, dadurch gekennzeichnet, dass nach der Polymerisation mit einem Pyrazol beschichtet wird.",EP-4626962-A1,EP,20251008,google_patents
